id,season,price,sale,profit
8151600610,autumn,235750.0,306475.0,70725.0
8151600610,spring,235750.0,306475.0,70725.0
8151600610,winter,235750.0,259325.00000000003,23575.00000000003
723049326,autumn,104950.0,115445.00000000001,10495.000000000015
723049326,spring,104950.0,115445.00000000001,10495.000000000015
723049326,winter,104950.0,115445.00000000001,10495.000000000015
8862000075,autumn,285000.0,370500.0,85500.0
8862000075,spring,285000.0,370500.0,85500.0
8862000075,winter,285000.0,370500.0,85500.0
1823049182,autumn,147400.0,191620.0,44220.0
1823049182,spring,147400.0,162140.0,14740.0
1823049182,winter,147400.0,162140.0,14740.0
6303400460,autumn,197000.0,256100.0,59100.0
6303400460,spring,197000.0,256100.0,59100.0
6303400460,winter,197000.0,216700.00000000003,19700.00000000003
745000005,autumn,145000.0,159500.0,14500.0
745000005,spring,145000.0,159500.0,14500.0
745000005,winter,145000.0,159500.0,14500.0
984200590,autumn,315001.0,409501.3,94500.29999999999
984200590,spring,315001.0,346501.10000000003,31500.100000000035
984200590,summer,315001.0,409501.3,94500.29999999999
984200590,winter,315001.0,409501.3,94500.29999999999
5128000010,autumn,99000.0,128700.0,29700.0
5128000010,spring,99000.0,108900.00000000001,9900.000000000015
5128000010,summer,99000.0,108900.00000000001,9900.000000000015
5128000010,winter,99000.0,108900.00000000001,9900.000000000015
984000780,autumn,304000.0,395200.0,91200.0
984000780,spring,304000.0,334400.0,30400.0
984000780,summer,304000.0,395200.0,91200.0
984000780,winter,304000.0,395200.0,91200.0
6197800101,autumn,235000.0,305500.0,70500.0
6197800101,spring,235000.0,258500.00000000003,23500.00000000003
6197800101,summer,235000.0,258500.00000000003,23500.00000000003
6197800101,winter,235000.0,305500.0,70500.0
4008400515,autumn,190000.0,247000.0,57000.0
4008400515,spring,190000.0,209000.00000000003,19000.00000000003
4008400515,summer,190000.0,209000.00000000003,19000.00000000003
4008400515,winter,190000.0,247000.0,57000.0
322059311,autumn,355000.0,461500.0,106500.0
322059311,spring,355000.0,461500.0,106500.0
322059311,summer,355000.0,461500.0,106500.0
322059311,winter,355000.0,461500.0,106500.0
6198400218,autumn,95000.0,123500.0,28500.0
6198400218,spring,95000.0,104500.00000000001,9500.000000000015
6198400218,summer,95000.0,104500.00000000001,9500.000000000015
6198400218,winter,95000.0,104500.00000000001,9500.000000000015
859000110,autumn,125000.0,162500.0,37500.0
859000110,spring,125000.0,137500.0,12500.0
859000110,winter,125000.0,137500.0,12500.0
3438502668,autumn,194000.0,252200.0,58200.0
3438502668,spring,194000.0,213400.00000000003,19400.00000000003
3438502668,winter,194000.0,213400.00000000003,19400.00000000003
3624039111,autumn,215000.0,279500.0,64500.0
3624039111,spring,215000.0,279500.0,64500.0
3624039111,winter,215000.0,279500.0,64500.0
7831800460,autumn,235000.0,305500.0,70500.0
7831800460,spring,235000.0,305500.0,70500.0
7831800460,winter,235000.0,305500.0,70500.0
3812400657,autumn,160000.0,176000.0,16000.0
3812400657,spring,160000.0,176000.0,16000.0
3812400657,summer,160000.0,176000.0,16000.0
3812400657,winter,160000.0,176000.0,16000.0
7135300026,autumn,160000.0,176000.0,16000.0
7135300026,spring,160000.0,176000.0,16000.0
7135300026,summer,160000.0,176000.0,16000.0
7135300026,winter,160000.0,176000.0,16000.0
6888900115,autumn,555750.0,722475.0,166725.0
6888900115,spring,555750.0,722475.0,166725.0
6888900115,summer,555750.0,722475.0,166725.0
6888900115,winter,555750.0,722475.0,166725.0
3332000195,autumn,167500.0,217750.0,50250.0
3332000195,spring,167500.0,184250.00000000003,16750.00000000003
3332000195,summer,167500.0,184250.00000000003,16750.00000000003
3332000195,winter,167500.0,184250.00000000003,16750.00000000003
6896300380,autumn,228000.0,296400.0,68400.0
6896300380,spring,228000.0,296400.0,68400.0
6896300380,summer,228000.0,296400.0,68400.0
6896300380,winter,228000.0,296400.0,68400.0
2690600005,autumn,162500.0,178750.0,16250.0
2690600005,spring,162500.0,178750.0,16250.0
2690600005,summer,162500.0,178750.0,16250.0
2690600005,winter,162500.0,178750.0,16250.0
3331001995,autumn,509990.0,662987.0,152997.0
3331001995,spring,509990.0,662987.0,152997.0
3331001995,summer,509990.0,662987.0,152997.0
3331001995,winter,509990.0,662987.0,152997.0
1604601155,autumn,180000.0,234000.0,54000.0
1604601155,spring,180000.0,198000.00000000003,18000.00000000003
1604601155,summer,180000.0,198000.00000000003,18000.00000000003
1604601155,winter,180000.0,198000.00000000003,18000.00000000003
4006000401,autumn,140000.0,154000.0,14000.0
4006000401,spring,140000.0,154000.0,14000.0
4006000401,summer,140000.0,154000.0,14000.0
4006000401,winter,140000.0,154000.0,14000.0
4154302075,autumn,200000.0,260000.0,60000.0
4154302075,spring,200000.0,260000.0,60000.0
4154302075,summer,200000.0,220000.00000000003,20000.00000000003
4154302075,winter,200000.0,260000.0,60000.0
3812400202,autumn,156000.0,171600.0,15600.0
3812400202,spring,156000.0,171600.0,15600.0
3812400202,summer,156000.0,171600.0,15600.0
3812400202,winter,156000.0,171600.0,15600.0
4154300505,autumn,315000.0,409500.0,94500.0
4154300505,spring,315000.0,409500.0,94500.0
4154300505,summer,315000.0,409500.0,94500.0
4154300505,winter,315000.0,409500.0,94500.0
2724049185,autumn,175000.0,227500.0,52500.0
2724049185,spring,175000.0,192500.00000000003,17500.00000000003
2724049185,summer,175000.0,192500.00000000003,17500.00000000003
2724049185,winter,175000.0,192500.00000000003,17500.00000000003
4006000281,autumn,227000.0,295100.0,68100.0
4006000281,spring,227000.0,295100.0,68100.0
4006000281,summer,227000.0,295100.0,68100.0
4006000281,winter,227000.0,295100.0,68100.0
3333002450,autumn,490000.0,637000.0,147000.0
3333002450,spring,490000.0,637000.0,147000.0
3333002450,summer,490000.0,637000.0,147000.0
3333002450,winter,490000.0,637000.0,147000.0
8072000035,autumn,200000.0,260000.0,60000.0
8072000035,spring,200000.0,260000.0,60000.0
8072000035,summer,200000.0,220000.00000000003,20000.00000000003
8072000035,winter,200000.0,260000.0,60000.0
3336000230,autumn,230005.0,299006.5,69001.5
3336000230,spring,230005.0,299006.5,69001.5
3336000230,summer,230005.0,299006.5,69001.5
3336000230,winter,230005.0,299006.5,69001.5
3821200050,spring,119500.0,131450.0,11950.0
3821200050,summer,119500.0,155350.0,35850.0
2126079124,spring,375000.0,487500.0,112500.0
2126079124,summer,375000.0,487500.0,112500.0
7812800155,spring,170000.0,187000.00000000003,17000.00000000003
1180002580,spring,180000.0,234000.0,54000.0
7895500070,autumn,240000.0,312000.0,72000.0
7895500070,spring,240000.0,312000.0,72000.0
7895500070,winter,240000.0,264000.0,24000.0
9262800057,autumn,269950.0,350935.0,80985.0
9262800057,spring,269950.0,350935.0,80985.0
9262800057,winter,269950.0,350935.0,80985.0
5706600170,autumn,204900.0,225390.00000000003,20490.00000000003
5706600170,spring,204900.0,266370.0,61470.0
5706600170,winter,204900.0,225390.00000000003,20490.00000000003
3599600276,autumn,215500.0,280150.0,64650.0
3599600276,spring,215500.0,280150.0,64650.0
3599600276,winter,215500.0,237050.00000000003,21550.00000000003
3422059085,spring,157340.0,173074.0,15734.0
3422059085,summer,157340.0,204542.0,47202.0
3422059085,winter,157340.0,173074.0,15734.0
3122069029,spring,120000.0,132000.0,12000.0
3122069029,summer,120000.0,156000.0,36000.0
3122069029,winter,120000.0,132000.0,12000.0
5466350160,spring,205000.0,225500.00000000003,20500.00000000003
5466350160,summer,205000.0,266500.0,61500.0
5466350160,winter,205000.0,225500.00000000003,20500.00000000003
8092500150,spring,273500.0,355550.0,82050.0
8092500150,summer,273500.0,355550.0,82050.0
8092500150,winter,273500.0,355550.0,82050.0
9485920120,spring,290000.0,377000.0,87000.0
9485920120,summer,290000.0,377000.0,87000.0
9485920120,winter,290000.0,377000.0,87000.0
87000245,autumn,170000.0,187000.00000000003,17000.00000000003
87000245,summer,170000.0,187000.00000000003,17000.00000000003
87000245,winter,170000.0,187000.00000000003,17000.00000000003
3223059123,autumn,550000.0,715000.0,165000.0
3223059123,summer,550000.0,715000.0,165000.0
3223059123,winter,550000.0,715000.0,165000.0
7200080,autumn,239000.0,310700.0,71700.0
7200080,summer,239000.0,262900.0,23900.0
7200080,winter,239000.0,262900.0,23900.0
2023059052,autumn,450000.0,585000.0,135000.0
2023059052,summer,450000.0,495000.00000000006,45000.00000000006
2023059052,winter,450000.0,585000.0,135000.0
1665400045,autumn,186375.0,205012.50000000003,18637.50000000003
1665400045,spring,186375.0,205012.50000000003,18637.50000000003
1665400045,summer,186375.0,242287.5,55912.5
1665400045,winter,186375.0,242287.5,55912.5
4337000160,autumn,110000.0,121000.00000000001,11000.000000000015
4337000160,spring,110000.0,121000.00000000001,11000.000000000015
4337000160,summer,110000.0,143000.0,33000.0
4337000160,winter,110000.0,121000.00000000001,11000.000000000015
1900000195,autumn,100000.0,110000.00000000001,10000.000000000015
1900000195,spring,100000.0,110000.00000000001,10000.000000000015
1900000195,summer,100000.0,130000.0,30000.0
1900000195,winter,100000.0,110000.00000000001,10000.000000000015
1221000395,autumn,250000.0,275000.0,25000.0
1221000395,spring,250000.0,275000.0,25000.0
1221000395,summer,250000.0,325000.0,75000.0
1221000395,winter,250000.0,325000.0,75000.0
1900000060,autumn,313000.0,406900.0,93900.0
1900000060,spring,313000.0,406900.0,93900.0
1900000060,summer,313000.0,406900.0,93900.0
1900000060,winter,313000.0,406900.0,93900.0
1219000120,autumn,340000.0,442000.0,102000.0
1219000120,spring,340000.0,442000.0,102000.0
1219000120,summer,340000.0,442000.0,102000.0
1219000120,winter,340000.0,442000.0,102000.0
7893804790,autumn,308130.0,400569.0,92439.0
7893804790,winter,308130.0,400569.0,92439.0
2946002140,autumn,279000.0,306900.0,27900.0
2946002140,winter,279000.0,362700.0,83700.0
7686205370,autumn,260000.0,286000.0,26000.0
7686205370,winter,260000.0,338000.0,78000.0
7205400180,autumn,235000.0,258500.00000000003,23500.00000000003
7205400180,winter,235000.0,258500.00000000003,23500.00000000003
123039313,autumn,425000.0,552500.0,127500.0
123039313,spring,425000.0,552500.0,127500.0
123039313,winter,425000.0,552500.0,127500.0
9275200080,autumn,295000.0,383500.0,88500.0
9275200080,spring,295000.0,324500.0,29500.0
9275200080,winter,295000.0,324500.0,29500.0
293000180,autumn,370000.0,481000.0,111000.0
293000180,spring,370000.0,407000.00000000006,37000.00000000006
293000180,winter,370000.0,481000.0,111000.0
2853600155,autumn,110000.0,121000.00000000001,11000.000000000015
2853600155,spring,110000.0,121000.00000000001,11000.000000000015
2853600155,winter,110000.0,121000.00000000001,11000.000000000015
9284801100,autumn,317000.0,412100.0,95100.0
9284801100,spring,317000.0,348700.0,31700.0
9284801100,winter,317000.0,348700.0,31700.0
1922059298,autumn,175000.0,192500.00000000003,17500.00000000003
1922059298,spring,175000.0,227500.0,52500.0
3222059007,autumn,370000.0,481000.0,111000.0
3222059007,spring,370000.0,481000.0,111000.0
423059184,winter,180000.0,198000.00000000003,18000.00000000003
6073300040,winter,375000.0,487500.0,112500.0
1324079029,autumn,200000.0,260000.0,60000.0
1324079029,spring,200000.0,260000.0,60000.0
3980300371,autumn,142000.0,184600.0,42600.0
3980300371,spring,142000.0,156200.0,14200.0
1796100140,summer,170000.0,221000.0,51000.0
1796100140,winter,170000.0,187000.00000000003,17000.00000000003
1821069072,summer,335000.0,435500.0,100500.0
1821069072,winter,335000.0,435500.0,100500.0
8594400350,summer,315000.0,409500.0,94500.0
8594400350,winter,315000.0,346500.0,31500.0
5152600090,summer,235500.0,306150.0,70650.0
9558800030,autumn,255000.0,331500.0,76500.0
9558800030,spring,255000.0,280500.0,25500.0
2023049218,autumn,445000.0,578500.0,133500.0
2023049218,spring,445000.0,578500.0,133500.0
2023049361,autumn,246500.0,271150.0,24650.0
2023049361,spring,246500.0,271150.0,24650.0
2734101055,autumn,425000.0,552500.0,127500.0
2734101055,winter,425000.0,552500.0,127500.0
7883603425,autumn,155000.0,170500.0,15500.0
7883603425,winter,155000.0,170500.0,15500.0
3468800310,autumn,425000.0,552500.0,127500.0
3468800310,winter,425000.0,552500.0,127500.0
7883606725,autumn,174900.0,192390.00000000003,17490.00000000003
7883606725,winter,174900.0,192390.00000000003,17490.00000000003
6817801030,spring,280000.0,364000.0,84000.0
6817801030,winter,280000.0,308000.0,28000.0
3578400950,spring,492450.0,640185.0,147735.0
3578400950,winter,492450.0,640185.0,147735.0
6817800330,spring,405000.0,526500.0,121500.0
6817800330,winter,405000.0,445500.00000000006,40500.00000000006
2570600140,winter,196000.0,254800.0,58800.0
1868901275,autumn,455000.0,591500.0,136500.0
1868901275,spring,455000.0,500500.00000000006,45500.00000000006
1868901275,winter,455000.0,591500.0,136500.0
6844702290,autumn,400000.0,520000.0,120000.0
6844702290,spring,400000.0,440000.00000000006,40000.00000000006
6844702290,winter,400000.0,440000.00000000006,40000.00000000006
8024200010,autumn,312000.0,405600.0,93600.0
8024200010,spring,312000.0,343200.0,31200.0
8024200010,winter,312000.0,343200.0,31200.0
7977201065,autumn,740000.0,962000.0,222000.0
7977201065,spring,740000.0,962000.0,222000.0
7977201065,winter,740000.0,962000.0,222000.0
3226049267,autumn,289500.0,318450.0,28950.0
3226049267,spring,289500.0,318450.0,28950.0
3226049267,winter,289500.0,318450.0,28950.0
6613000935,winter,2555000.0,3321500.0,766500.0
6788200605,summer,575000.0,747500.0,172500.0
6788200605,winter,575000.0,747500.0,172500.0
5015001680,summer,427000.0,555100.0,128100.0
5015001680,winter,427000.0,469700.00000000006,42700.00000000006
9828701745,summer,480000.0,624000.0,144000.0
9828701745,winter,480000.0,528000.0,48000.0
7229700105,spring,172500.0,189750.00000000003,17250.00000000003
1823069046,spring,250000.0,325000.0,75000.0
2023069054,spring,361550.0,470015.0,108465.0
3623500135,spring,800000.0,1040000.0,240000.0
3623500135,summer,800000.0,1040000.0,240000.0
5459500165,spring,623000.0,685300.0,62300.0
5459500165,summer,623000.0,809900.0,186900.0
9407110710,autumn,322000.0,354200.0,32200.0
9407110710,winter,322000.0,418600.0,96600.0
9407101380,autumn,189000.0,207900.00000000003,18900.00000000003
9407101380,winter,189000.0,207900.00000000003,18900.00000000003
5702500050,autumn,280000.0,308000.0,28000.0
5702500050,winter,280000.0,364000.0,84000.0
1523089012,autumn,365000.0,474500.0,109500.0
1523089012,winter,365000.0,474500.0,109500.0
1924079091,summer,460000.0,506000.00000000006,46000.00000000006
1924079091,winter,460000.0,598000.0,138000.0
9429500146,summer,580000.0,754000.0,174000.0
9429500146,winter,580000.0,754000.0,174000.0
2028700265,autumn,505000.0,656500.0,151500.0
2028700265,winter,505000.0,656500.0,151500.0
7518505160,autumn,417000.0,542100.0,125100.0
7518505160,winter,417000.0,542100.0,125100.0
3501100050,autumn,125000.0,137500.0,12500.0
3501100050,winter,125000.0,137500.0,12500.0
2922703235,autumn,290000.0,319000.0,29000.0
2922703235,winter,290000.0,319000.0,29000.0
2349300060,autumn,200000.0,220000.00000000003,20000.00000000003
2349300060,winter,200000.0,220000.00000000003,20000.00000000003
2461900845,autumn,310000.0,403000.0,93000.0
2461900845,winter,310000.0,341000.0,31000.0
4229900140,autumn,310000.0,403000.0,93000.0
4229900140,winter,310000.0,341000.0,31000.0
7936500221,autumn,658000.0,855400.0,197400.0
7936500221,winter,658000.0,855400.0,197400.0
5589900590,spring,400000.0,520000.0,120000.0
5589900590,summer,400000.0,520000.0,120000.0
5589900590,winter,400000.0,520000.0,120000.0
6668900020,spring,420550.0,546715.0,126165.0
6668900020,summer,420550.0,546715.0,126165.0
6668900020,winter,420550.0,546715.0,126165.0
4023500990,spring,260000.0,286000.0,26000.0
4023500990,summer,260000.0,338000.0,78000.0
4023500990,winter,260000.0,286000.0,26000.0
4022900951,spring,305000.0,335500.0,30500.0
4022900951,summer,305000.0,396500.0,91500.0
4022900951,winter,305000.0,335500.0,30500.0
7849200635,summer,235000.0,258500.00000000003,23500.00000000003
7849200635,winter,235000.0,258500.00000000003,23500.00000000003
3024089049,summer,280000.0,364000.0,84000.0
3024089049,winter,280000.0,308000.0,28000.0
3624079067,summer,330000.0,429000.0,99000.0
3624079067,winter,330000.0,429000.0,99000.0
1498302774,winter,271310.0,298441.0,27131.0
1498302783,winter,333000.0,432900.0,99900.0
5694000710,autumn,352950.0,458835.0,105885.0
5694000710,spring,352950.0,388245.00000000006,35295.00000000006
4083802195,autumn,578888.0,752554.4,173666.40000000002
4083802195,spring,578888.0,752554.4,173666.40000000002
2919201385,autumn,275000.0,302500.0,27500.0
2919201385,spring,275000.0,302500.0,27500.0
5175800060,spring,365000.0,401500.00000000006,36500.00000000006
5175800060,summer,365000.0,474500.0,109500.0
5175800060,winter,365000.0,401500.00000000006,36500.00000000006
6072760390,spring,547500.0,711750.0,164250.0
6072760390,summer,547500.0,711750.0,164250.0
6072760390,winter,547500.0,711750.0,164250.0
2206900065,spring,380000.0,418000.00000000006,38000.00000000006
2206900065,summer,380000.0,494000.0,114000.0
2206900065,winter,380000.0,494000.0,114000.0
1771100330,summer,250000.0,325000.0,75000.0
9435300030,autumn,550000.0,715000.0,165000.0
9435300030,winter,550000.0,605000.0,55000.0
742000060,autumn,1200000.0,1560000.0,360000.0
742000060,winter,1200000.0,1560000.0,360000.0
6672700120,autumn,459000.0,596700.0,137700.0
6672700120,winter,459000.0,504900.00000000006,45900.00000000006
9187200245,autumn,441000.0,573300.0,132300.0
9187200245,winter,441000.0,573300.0,132300.0
2572400100,autumn,302000.0,332200.0,30200.0
2572400100,winter,302000.0,332200.0,30200.0
4226900211,autumn,560000.0,728000.0,168000.0
4226900211,winter,560000.0,728000.0,168000.0
9187200095,autumn,432500.0,562250.0,129750.0
9187200095,winter,432500.0,475750.00000000006,43250.00000000006
7942600910,autumn,575000.0,747500.0,172500.0
7942600910,winter,575000.0,747500.0,172500.0
3523029059,summer,181000.0,235300.0,54300.0
3523029059,winter,181000.0,199100.00000000003,18100.00000000003
722039087,summer,329000.0,427700.0,98700.0
722039087,winter,329000.0,427700.0,98700.0
522039106,summer,160000.0,176000.0,16000.0
522039106,winter,160000.0,176000.0,16000.0
2568300045,spring,649950.0,844935.0,194985.0
2568300045,winter,649950.0,844935.0,194985.0
3935900232,spring,237000.0,260700.00000000003,23700.00000000003
3935900232,winter,237000.0,260700.00000000003,23700.00000000003
1454100010,spring,338500.0,372350.00000000006,33850.00000000006
1454100010,winter,338500.0,440050.0,101550.0
913000340,autumn,252000.0,277200.0,25200.0
913000340,winter,252000.0,327600.0,75600.0
6324000090,autumn,210000.0,231000.00000000003,21000.00000000003
6324000090,winter,210000.0,231000.00000000003,21000.00000000003
9274204100,autumn,462500.0,601250.0,138750.0
9274204100,winter,462500.0,601250.0,138750.0
9272202260,autumn,130000.0,143000.0,13000.0
9272202260,winter,130000.0,143000.0,13000.0
6371500120,autumn,325000.0,422500.0,97500.0
6371500120,winter,325000.0,422500.0,97500.0
203101370,summer,170000.0,221000.0,51000.0
2726059100,autumn,950000.0,1235000.0,285000.0
2726059100,winter,950000.0,1235000.0,285000.0
5145100080,autumn,475000.0,522500.00000000006,47500.00000000006
5145100080,winter,475000.0,617500.0,142500.0
2767604170,spring,975000.0,1267500.0,292500.0
2767604170,winter,975000.0,1267500.0,292500.0
2767800065,spring,429000.0,471900.00000000006,42900.00000000006
2767800065,winter,429000.0,471900.00000000006,42900.00000000006
7550800736,spring,600000.0,660000.0,60000.0
7550800736,winter,600000.0,780000.0,180000.0
1726059053,autumn,270000.0,351000.0,81000.0
6205500030,autumn,480000.0,624000.0,144000.0
6205500030,spring,480000.0,528000.0,48000.0
324059112,autumn,675500.0,878150.0,202650.0
324059112,spring,675500.0,878150.0,202650.0
3886902445,spring,535000.0,588500.0,53500.0
3886902445,winter,535000.0,695500.0,160500.0
2128000160,spring,429000.0,471900.00000000006,42900.00000000006
2128000160,winter,429000.0,557700.0,128700.0
3885808035,spring,619500.0,805350.0,185850.0
3885808035,winter,619500.0,805350.0,185850.0
1233100351,spring,305000.0,335500.0,30500.0
1233100351,winter,305000.0,335500.0,30500.0
2425700022,autumn,425000.0,552500.0,127500.0
2425700022,winter,425000.0,467500.00000000006,42500.00000000006
9808700025,autumn,1500000.0,1950000.0,450000.0
9808700025,winter,1500000.0,1950000.0,450000.0
